bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,udps.srcdst_packet_size_variation,udps.srcdst_udp_packet_count,udps.udp_packet_count,udps.srcdst_tcp_packet_count,udps.tcp_packet_count,udps.srcdst_ack_packet_count,udps.ack_packet_count,udps.srcdst_fin_packet_count,udps.fin_packet_count,udps.srcdst_rst_packet_count,udps.rst_packet_count,udps.srcdst_psh_packet_count,udps.psh_packet_count,udps.srcdst_syn_packet_count,udps.syn_packet_count,udps.srcdst_unique_ports_count,udps.srcdst_icmp_packet_count,udps.icmp_packet_count,udps.srcdst_http_ports_count,udps.http_ports_count,udps.srcdst_bidirectional_duration_avg,udps.bidirectional_duration_avg,udps.srcdst_dns_port_count,udps.dns_port_count,udps.srcdst_dns_port_src_count,udps.dns_port_src_count,udps.srcdst_vul_ports_count,udps.src2dst_packet_count,udps.bidirectional_packet_count,udps.srcdst_src2dst_packet_count,udps.srcdst_bidirectional_packet_count
1016,4,296,1016,2,148,1016,2,148,74,74,0,74,74,74,0,74,74,74,0,74,0,338.66666666666663,586.5878734966598,1016,1016,1016,0,1016,1016,1016,0,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,343,6051,1389,234,424,219,156,3186,312,6,6,116,6,6,0,0,869.4748201438849,326.1457142857143,0,0,0,0,0,899,1572,4409,6318
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,350,0,0,350,350,0,0,350,350,350,0,0,0,0,0.031428571,0.031428571,0,0,0,0,0,350,700,350,700
24,2,132,0,1,66,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,24,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,36,36,255,255,5,5,5,5,48,48,12,12,1,0,0,36,36,177.63888888888889,177.63888888888889,0,0,0,0,36,137,266,137,266
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,89,350,5878,1563,151,383,140,84,3125,371,0,0,74,0,0,0,0,1034.7752808988764,797.7342857142858,0,0,0,0,0,930,1613,4240,6018
0,2,120,0,1,60,0,1,60,60,60,0,60,60,60,0,60,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,350,350,350,376,0,4,350,349,0,4,350,353,350,0,0,0,0,0.037142857,0.06,0,0,0,0,1,368,727,350,700
9661,28,2149,9661,11,843,9661,17,1306,60,76.75,12.185677689022498,100,66,76.63636363636363,7.379332317665705,85,60,76.82352941176471,14.714938388070331,100,0,357.8148148148148,1016.089867203496,3300,0,966.1,1555.6221656373446,3343,0,603.8125,1277.1603511305857,3300,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.26426383223077,0,0,350,350,8751,9690,701,736,701,656,4900,5428,700,736,1,0,0,0,0,8923.031428571428,8412.394285714287,0,0,0,0,350,4378,10714,3851,9802
552,12,2071,551,6,1711,551,6,360,60,172.58333333333334,288.3487340430723,1075,60,285.16666666666663,390.5111607453322,1075,60,60,0,60,0,50.18181818181819,158.25158336131628,527,0,110.2,233.7032306152399,528,0,110.2,233.7032306152399,528,0,0,0,0,12,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,0,0,0,507.5,0,0,102,134,12685,18788,0,0,17,44,6341,6540,25,59,1,0,0,0,0,2691.607843137255,2186.843283582089,0,0,0,0,0,10409,18837,6364,12705
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,111,350,5975,1549,195,395,182,124,3163,382,0,0,96,0,0,0,0,869.4054054054054,679.4742857142858,0,0,0,0,0,942,1641,4319,6157
4237,9,623,4237,5,351,4237,4,272,66,69.22222222222223,3.419714088113866,74,66,70.2,2.9495762407505257,74,66,68,4.000000000000001,74,0,529.625,1002.6362305015144,2864,1,1059.25,1263.9797928237092,2864,424,1412.3333333333337,1284.2929312790495,2864,2,0,0,0,8,3,0,0,1,0,0,0,4,3,0,0,1,0,0,0,4,0,0,0,4.618802153517006,0,1,138,341,6082,1365,236,423,222,158,3194,297,17,17,117,8,8,1,1,957.2808219178082,309.2057142857143,0,0,0,0,1,894,1567,4436,6368
8876,28,2152,8876,11,846,8876,17,1306,60,76.85714285714288,12.264716891281283,100,66,76.90909091,7.725989198213331,87,60,76.82352941176471,14.714938388070331,100,0,328.7407407407407,922.8705882,3092,0,887.5999999999999,1412.3185193149595,3137,0,554.7499999999999,1158.6864689523793,3092,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.55397531527948,0,0,350,350,8751,9738,701,741,701,661,4900,5456,700,740,1,0,0,0,0,9075.6,8632.78,0,0,0,0,350,4400,10769,3851,9802
655,98,25576,653,49,22636,655,49,2940,60,260.97959183673464,299.1811842721933,1325,83,461.9591836734692,313.71151551383383,1325,60,60,0,60,0,6.752577319587628,9.767112043138969,40,0,13.604166666666668,10.27647506279814,40,0,13.645833333333329,10.161440640309074,41,0,0,0,0,98,49,1,0,0,0,0,0,49,49,0,0,0,0,0,0,49,0,1,0,628.7601556502553,0,0,69,72,12208,12227,0,0,16,19,6099,6105,23,29,1,0,0,0,0,3557.072463768116,3429.6388888888887,0,0,0,0,0,6133,12249,6120,12227
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,122,349,6008,1521,217,413,204,146,3174,369,0,0,107,0,0,0,0,791.0819672131148,503.01714285714286,0,0,0,0,0,948,1641,4352,6212
102153,25,24718,102153,16,1000,91861,9,23718,60,988.72,2166.1277763173007,5894,60,62.50000000000001,4.926120853842978,74,60,2635.333333333333,3051.2724804579484,5894,0,4256.375,17626.156287232807,86355,0,6810.2,22175.95981,86355,0,11482.625,31883.137553695327,90383,4,0,0,0,23,4,2,2,2,0,0,0,14,2,2,0,2,0,0,0,9,2,0,2,2914.674138,0,0,350,350,6394,6394,628,628,524,524,1057,1057,1048,1048,350,0,0,350,350,51119.74571428572,51119.74571428572,0,0,0,0,350,4106,6918,4106,6918
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2,350,348,2017,4401,304,410,1,1,810,2172,314,418,1,0,0,350,314,720.1685714285715,757.8685714285714,0,0,0,0,350,2587,4615,1427,2175
0,3,198,0,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,1,350,349,3290,4065,300,336,0,0,1674,2116,318,354,1,0,0,350,337,867.5914285714285,870.7885714285715,0,0,0,0,350,2641,4244,2276,3449
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,350,350,1973,2930,302,342,0,0,792,1340,304,344,1,0,0,350,337,724.4028571428571,741.1714285714286,0,0,0,0,350,1873,3102,1409,2125
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,1975,3170,300,364,0,0,809,1473,304,364,1,0,0,350,329,738.3714285714286,748.6342857142857,0,0,0,0,350,1990,3354,1409,2127
66,9,864,66,5,496,65,4,368,60,96,70.17121917139534,250,60,99.2,84.33978894922609,250,60,92,60.06662967072483,182,0,8.25,22.530931120192463,64,0,16.5,32.33676958,65,0,21.666666666666664,36.66515148384544,64,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,94.24790006502354,0,0,104,350,1462,4646,208,700,0,0,221,740,208,700,1,0,0,104,350,103.35576923076924,102.94285714285714,0,0,0,0,104,2382,4996,728,1566
6,7,3098,6,4,871,6,3,2227,66,442.57142857142856,758.3675136200692,2087,66,217.75000000000003,298.19051516326493,665,66,742.3333333333334,1164.5223627450584,2087,0,1,2,5,0,2,2.6457513110645907,5,1,3,2.8284271247461903,5,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,953.4397376516952,0,2,350,348,2021,4186,304,396,1,1,818,2064,312,404,1,0,0,350,318,745.64,777.3914285714286,0,0,0,0,350,2483,4393,1432,2178
11,16,13020,11,9,955,3,7,12065,66,813.75,1487.916328,4421,66,106.11111111111111,117.36315908798258,419,66,1723.5714285714284,1949.231973294684,4421,0,0.7333333333333334,1.579632265825846,6,0,1.375,1.995530720671285,6,0,0.5,0.8366600265340756,2,2,0,0,0,15,2,1,1,1,0,0,0,8,1,1,0,1,0,0,0,7,1,0,1,2125.191599,0,0,350,350,4471,4471,349,349,354,354,696,696,698,698,2,0,0,350,350,5.66,5.66,0,0,0,0,350,2778,4829,2778,4829
106,12,12757,106,6,758,94,6,11999,66,1063.0833333333333,1871.226115209604,5858,66,126.33333333333334,143.90228165900172,420,66,1999.8333333333333,2361.474659,5858,0,9.636363636363638,24.679030480441195,83,0,21.2,40.89865523461621,94,0,18.8,36.20359098211115,83,2,0,0,0,11,2,1,1,1,0,0,0,5,1,1,0,1,0,0,0,6,1,0,1,2841.9037633248595,0,0,350,350,4050,4050,495,495,647,647,702,702,700,700,2,0,0,350,350,61.06285714285714,61.06285714285714,0,0,0,0,350,2631,4840,2631,4840
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,1,115,349,5987,1534,203,403,190,132,3167,375,0,0,100,0,0,0,0,839.1826086956522,574.44,0,0,0,0,0,944,1640,4331,6177
124,9,864,124,5,496,124,4,368,60,96,70.17121917139534,250,60,99.2,84.33978894922609,250,60,92,60.06662967072483,182,0,15.5,42.63130975502126,121,0,31,61.335144900782616,123,1,41.33333333333333,68.99516891,121,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,94.24790006502354,0,0,49,350,592,4199,98,700,0,0,103,729,98,700,1,0,0,49,350,102.40816326530611,96.5,0,0,0,0,49,2225,4549,316,641
11940,55,8399,11939,22,3468,11940,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,221.1111111111112,618.8763606,2644,0,568.5238095238095,930.8592062738392,2701,0,373.125,772.2469415346865,2644,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18814,19055,703,793,2,6,10820,10780,700,784,3,0,0,0,0,12342.117142857143,10924.985714285714,0,0,0,0,350,8082,19453,7669,19166
11887,52,8201,11887,20,3336,11887,32,4865,66,157.71153846153845,192.31126082661925,1042,66,166.80000000000004,141.62723496633876,706,66,152.03125,220.1445982830963,1042,0,233.07843137254903,618.7693865451733,2242,0,625.6315789473683,938.7324912127414,2306,0,383.45161290322585,760.7270136174421,2242,2,0,0,0,51,31,0,2,1,0,0,0,19,16,0,1,1,0,0,0,32,15,0,1,486.2482219333386,0,6,350,344,12934,19501,703,1089,406,4,7249,10397,704,1072,3,0,0,1,0,10501.15142857143,5463.4228571428575,0,0,0,0,350,9440,20063,5482,13692
67,9,863,67,5,495,66,4,368,60,95.88888889,69.89714665929583,249,60,99,83.89278872465738,249,60,92,60.06662967072483,182,0,8.375,22.481341469888186,64,0,16.75,32.170120712653016,65,0,22,36.38681079732051,64,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,93.85227754295578,0,0,90,350,1147,4492,180,700,0,0,190,740,180,700,1,0,0,90,350,92.63333333333334,103.5,0,0,0,0,90,2318,4842,592,1237
1,3,198,1,2,132,0,1,66,66,66,0,66,66,66,0,66,66,66,0,66,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,0,2,350,348,2017,4401,304,410,1,1,810,2172,314,418,1,0,0,350,314,720.1685714285715,757.8685714285714,0,0,0,0,350,2587,4615,1427,2175
1029,6,374,1029,3,194,1029,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,0,205.8,281.3480051466511,515,513,514.5,2.1213203435596424,516,514,514.5,0.7071067811865476,515,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,0,331,350,2838,1050,440,0,333,1050,456,0,773,1050,1,0,0,331,350,408.73716012084594,1012.6857142857144,0,0,0,0,331,1050,2100,1681,3391
4976,325,50967,4976,163,41247,4976,162,9720,60,156.82153846153844,177.7830697930296,953,60,253.0490797546013,211.0031537907473,953,60,60,0,60,0,15.35802469135802,49.354359945415965,515,0,30.716049382716047,69.86201743399526,524,0,30.90683229813665,67.11862644250068,515,0,0,0,0,325,163,0,0,0,0,0,0,163,163,0,0,0,0,0,0,162,0,0,0,446.5,0,0,14,17,1830,1849,0,0,15,18,907,913,23,29,1,0,0,0,0,2284.8571428571427,1969.6470588235293,0,0,0,0,0,941,1871,928,1849
13150,55,8399,13150,22,3468,13150,33,4931,66,152.70909090909092,188.07117178495395,1042,66,157.63636363636363,137.9408242532681,706,66,149.42424242424244,217.19447367264988,1042,0,243.51851851851853,669.041859,2560,0,626.1904761904763,1007.5856598348162,2604,0,410.9375,833.2763139094862,2560,2,0,0,0,54,31,0,2,1,0,0,0,21,16,0,1,1,0,0,0,33,15,0,1,486.2482219333386,0,0,350,350,18866,18853,702,794,0,12,10850,10649,700,790,3,0,0,0,0,12128.31142857143,10619.914285714283,0,0,0,0,350,7999,19258,7694,19216
1630,8,1479,1630,7,1405,0,1,74,66,184.875,94.05384096356724,253,66,200.7142857142857,89.32471529148448,253,74,74,0,74,0,232.8571428571429,298.5467180478507,816,0,271.6666666666667,307.08999766626505,816,0,0,0,0,2,0,0,0,7,5,0,0,1,0,0,0,6,5,0,0,1,0,0,0,1,0,0,0,90.91158708694216,0,0,350,350,760,1148,170,198,37,37,504,701,62,90,1,0,0,350,343,284.5828571428572,293.15714285714284,0,0,0,0,350,809,1230,596,828
0,2,200,0,1,140,0,1,60,60,100,56.56854249492381,140,140,140,0,140,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,46.18802153517007,0,0,13,16,1505,1524,0,0,15,18,744,750,23,29,1,0,0,0,0,2077.846153846154,1781.75,0,0,0,0,0,778,1546,765,1524
12,9,5359,12,5,938,11,4,4421,66,595.4444444444445,950.6202069,2767,66,187.6,267.45616463263656,666,66,1105.25,1300.25725,2767,0,1.5,3.4641016151377544,10,0,3,5.354126134736337,11,0,3.666666666666667,5.507570547286102,10,2,0,0,0,8,2,0,0,1,0,0,0,4,1,0,0,1,0,0,0,4,1,0,0,1282.0882379930017,0,2,350,348,2016,4347,302,400,1,1,810,2154,316,414,1,0,0,350,316,734,771.16,0,0,0,0,350,2562,4559,1427,2175
5,14,12850,5,9,917,2,5,11933,66,917.8571428571428,2385.8480465232697,8765,66,101.88888888888889,104.70010081710096,381,66,2386.6,3779.337217026287,8765,0,0.3846153846153846,0.6504436355879909,2,0,0.6250000000000001,1.0606601717798212,3,0,0.5,0.5773502691896257,1,2,0,0,0,13,2,1,1,1,0,0,0,8,1,1,0,1,0,0,0,5,1,0,1,4299.564977994867,0,0,350,350,4406,4406,347,347,352,352,692,692,696,696,2,0,0,350,350,3.917142857142857,3.917142857142857,0,0,0,0,350,2692,4764,2692,4764
4900,24,20003,4900,16,4928,4897,8,15075,66,833.4583333333335,788.2414097,1933,66,307.99999999999994,260.59316951908005,651,1836,1884.375,51.716086195965865,1933,0,213.0434782608696,390.5344215140988,1042,3,326.6666666666667,447.1069968885151,1042,256,699.5714285714287,410.78658576883817,1046,0,0,0,0,24,16,0,0,0,0,0,0,16,8,0,0,0,0,0,0,8,8,0,0,913.6908667596496,0,1,350,349,2004,3235,300,356,0,0,824,1522,302,358,1,0,0,350,331,755.3571428571429,769.26,0,0,0,0,350,2026,3416,1425,2155
0,5,349,0,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,102,350,5948,1562,177,379,164,108,3154,388,0,0,87,0,0,0,0,946.0588235294116,778.9257142857143,0,0,0,0,0,939,1636,4292,6112
1001,6,374,1001,3,194,1001,3,180,60,62.33333333333333,2.9439202887759484,66,62,64.66666666666667,2.309401076758505,66,60,60,0,60,0,200.2,274.1353680209834,501,500,500.5,0.7071067811865476,501,500,500.5,0.7071067811865476,501,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2.8284271247461903,0,1,134,342,6054,1378,234,422,222,159,3186,307,9,9,117,7,7,1,1,878.6312056737588,320.7142857142857,0,0,0,0,1,896,1570,4415,6330
26,13,12818,26,7,819,16,6,11999,66,986,1609.4716006607057,4410,66,117,131.43946642212654,415,66,1999.8333333333333,1976.251646,4410,0,2.166666666666667,3.857303187304296,11,0,4.333333333333334,6.408327915038889,14,0,3.2,4.658325879540846,11,2,0,0,0,12,2,1,1,1,0,0,0,6,1,1,0,1,0,0,0,6,1,0,1,2120.2259903132967,0,0,350,350,3958,3958,474,474,715,715,704,704,700,700,2,0,0,350,350,17.34285714285714,17.34285714285714,0,0,0,0,350,2702,4793,2702,4793
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,352,352,0,0,352,352,0,0,352,352,350,0,0,0,0,157.86,157.86,0,0,0,0,1,352,704,352,704
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,4,350,346,3122,7509,306,540,0,0,1544,3954,324,556,1,0,0,350,270,867.2285714285714,880.0571428571428,0,0,0,0,350,4266,7795,2166,3284
0,2,134,0,1,74,0,1,60,60,67,9.899494936611664,74,74,74,0,74,60,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8.082903768654761,0,0,350,350,353,353,0,0,353,353,0,0,353,353,350,0,0,0,0,263.07714285714286,263.07714285714286,0,0,0,0,0,353,706,353,706
3265,10,1798,3265,9,1724,0,1,74,66,179.79999999999998,94.53841077,253,66,191.5555555555556,92.19559521895704,253,74,74,0,74,0,362.77777777777777,458.1666666666667,1371,0,408.125,467.7109722589674,1371,0,0,0,0,2,0,0,0,9,6,0,2,1,0,0,0,8,6,0,2,1,0,0,0,1,0,0,0,90.91158708694216,0,0,350,350,729,1117,87,115,29,29,435,632,34,62,1,0,0,350,343,158.67142857142858,167.24571428571429,0,0,0,0,350,699,1177,486,775
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,3273,3340,302,306,0,0,1663,1695,314,320,1,0,0,350,347,816.9971428571429,817.5485714285714,0,0,0,0,350,2300,3502,2263,3430
4574,55,15323,4535,30,13823,4574,25,1500,60,278.6,461.5147604075888,1514,60,460.7666666666666,566.6473502454854,1514,60,60,0,60,0,84.70370370370371,529.0629891,3863,0,156.37931034482753,720.1125613299783,3864,0,190.5833333333333,790.1524848251521,3864,0,0,0,0,55,30,0,0,0,0,0,0,30,30,0,0,0,0,0,0,25,0,0,0,727,0,0,107,139,12792,18895,0,0,17,44,6397,6596,25,59,1,0,0,0,0,2629.5607476635514,2157.2374100719426,0,0,0,0,0,10465,18944,6420,12812
0,5,349,0,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,109,350,5969,1551,191,391,178,120,3161,384,0,0,94,0,0,0,0,885.3486239,707.9142857142857,0,0,0,0,0,940,1639,4313,6147
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,1991,3267,302,362,0,0,808,1526,302,366,1,0,0,350,329,733.9885714285714,731.8914285714286,0,0,0,0,350,2041,3452,1411,2142
115731,44,10500,115731,22,2047,115709,22,8453,60,238.63636363636368,426.7633781998121,1514,60,93.04545454545456,91.78778696263372,448,60,384.2272727272727,565.7645422930084,1514,0,2691.418604651163,4409.642298594114,10007,0,5511,4975.6965643013245,10031,0,5509.952380952381,4979.124777,10029,2,0,0,0,43,7,0,2,1,0,0,0,21,4,0,1,1,0,0,0,22,3,0,1,687.1242003209221,0,0,1,1,43,43,2,2,0,0,7,7,2,2,1,0,0,1,1,115731,115731,0,0,0,0,1,22,44,22,44
166,14,12880,166,8,881,149,6,11999,66,920,1460.0641187185004,4410,66,110.125,121.60408534020792,411,66,1999.8333333333333,1753.071637631123,4410,0,12.769230769230772,37.31209332,136,0,23.714285714285715,55.00519456,148,0,29.8,59.63388298610111,136,2,0,0,0,13,2,1,1,1,0,0,0,7,1,1,0,1,0,0,0,6,1,0,1,2120.7452110048484,0,0,350,350,4064,4064,489,489,642,642,757,757,738,738,2,0,0,350,350,356.6228571428572,356.6228571428572,0,0,0,0,350,2717,4908,2717,4908
8794,28,2161,8794,11,855,8794,17,1306,60,77.17857142857143,12.499047582763671,100,66,77.72727272727273,8.649750390513113,89,60,76.82352941176471,14.714938388070331,100,0,325.70370370370364,923.2257751540692,3136,0,879.4,1415.8418932446752,3180,0,549.625,1160.2332452284468,3136,2,0,0,0,25,14,2,2,1,0,0,0,10,7,0,1,1,0,0,0,15,7,2,1,18.89223826513594,0,0,350,350,8751,9426,701,733,701,661,4900,5232,700,732,1,0,0,0,0,9088.82,8580.071429,0,0,0,0,350,4260,10453,3851,9802
94990,27,24832,94990,16,1000,90078,11,23832,60,919.7037037037036,1977.535798,7269,60,62.5,4.926120853842977,74,60,2166.5454545454545,2698.49867,7269,0,3653.4615384615386,15609.405208990554,79475,0,6332.666666666665,20418.606992736048,79475,0,9007.8,28244.437606957825,89391,4,0,0,0,25,4,2,3,2,0,0,0,14,2,2,0,2,0,0,0,11,2,0,3,3602.172712405667,0,0,350,350,6640,6640,703,703,533,533,1103,1103,1066,1066,350,0,0,350,350,57441.97142857143,57441.97142857143,0,0,0,0,350,4280,7173,4280,7173
1,5,349,1,3,186,0,2,163,60,69.8,15.498387012847497,97,60,62,3.4641016151377544,66,66,81.5,21.920310216782973,97,0,0.25,0.5,1,0,0.5,0.7071067811865476,1,0,0,0,0,0,0,0,0,3,1,2,2,0,0,0,0,1,0,2,1,0,0,0,0,2,1,0,1,16.740669042783207,0,0,87,350,5872,1564,147,379,136,80,3123,371,0,0,72,0,0,0,0,1058.5402298850574,812.2628571428571,0,0,0,0,0,929,1610,4234,6008
47,4,265,47,2,145,47,2,120,60,66.25,12.499999999999998,85,60,72.5,17.67766952966369,85,60,60,0,60,0,15.666666666666668,27.13546265191241,47,47,47,0,47,47,47,0,47,0,0,0,0,4,1,0,2,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,12.5,0,1,1,349,4,2785,2,554,0,36,1,359,0,10,1,0,0,0,0,47,137.4142857142857,0,0,0,1,0,1594,2804,2,4
1,3,214,1,2,140,0,1,74,66,71.33333333333333,4.618802153517004,74,66,70,5.656854249492381,74,74,74,0,74,0,0.5,0.7071067811865476,1,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,0,1,350,349,1975,2920,302,354,0,0,809,1325,302,356,1,0,0,350,332,739.8457142857143,737.5057142857142,0,0,0,0,350,1872,3100,1409,2126
